DC1-HRG3-10,12.0,0.0
DC1-HRG3-4,12.0,0.0
DC1-HRG1-5,12.0,0.0054007
DC1-HRG1-1,12.0,0.0028984
Switch: DC1-HRG1-core1,12.0,0.0
DC1-HRG2-10,12.0,0.0
DC1-HRG2-5,12.0,0.0
DC1-HRG1-7,12.0,0.0024734
DC1-HRG1-3,12.0,0.0029945
Switch: DC1-HRG2-core2,12.0,0.0
DC1-HRG2-7,12.0,0.0
Switch: DC1-HRG3-core3,12.0,0.0
DC1-HRG1-2,12.0,0.0027195
DC1-HRG2-1,12.0,0.0
DC1-HRG3-9,12.0,0.0
DC1-HRG1-6,12.0,0.0027676
Switch: DC1-gateway,12.0,0.0
Switch: DC2-gateway,12.0,1.7923813475095862E-14
DC2-HRG5-3,13.0,0.0023538
DC2-HRG5-10,13.0,9.31E-4
DC2-HRG5-9,13.0,8.303E-4
DC2-HRG5-2,13.0,7.807E-4
DC2-HRG5-1,13.0,0.0222068
Switch: DC2-HRG4-core1,13.0,1.8653373116961358E-14
DC2-HRG5-4,13.0,0.0022648
DC2-HRG5-5,13.0,0.0024007
DC2-HRG5-7,13.0,0.0022632
DC2-HRG5-8,13.0,9.749E-4
DC2-HRG5-6,13.0,3.86E-4
DC1-HRG1-8,13.0,0.0010697
DC1-HRG3-5,13.0,0.0
DC1-HRG2-2,13.0,0.0
DC1-HRG3-8,13.0,0.0
DC1-HRG3-3,13.0,0.0
DC1-HRG3-1,13.0,0.0
DC1-HRG2-8,13.0,0.0
DC1-HRG1-9,13.0,0.002973
DC1-HRG1-10,13.0,0.002693
DC1-HRG3-2,13.0,0.0
DC1-HRG2-9,13.0,0.0
DC1-HRG2-3,13.0,0.0
DC1-HRG3-7,13.0,0.0
DC1-HRG3-6,13.0,0.0
DC1-HRG2-4,13.0,0.0
DC1-HRG2-6,13.0,0.0
DC1-HRG1-4,13.0,0.0013622
DC1-HRG3-10,13.0,0.0
DC1-HRG3-4,13.0,0.0
DC1-HRG1-5,13.0,0.0069161
DC1-HRG1-1,13.0,0.0048744
Switch: DC1-HRG1-core1,13.0,0.0
DC1-HRG2-10,13.0,0.0
DC1-HRG2-5,13.0,0.0
DC1-HRG1-7,13.0,0.001504
DC1-HRG1-3,13.0,0.0033591
Switch: DC1-HRG2-core2,13.0,0.0
DC1-HRG2-7,13.0,0.0
Switch: DC1-HRG3-core3,13.0,0.0
DC1-HRG1-2,13.0,0.0030166
DC1-HRG2-1,13.0,0.0
DC1-HRG3-9,13.0,0.0
DC1-HRG1-6,13.0,0.0040374
Switch: DC1-gateway,13.0,0.0
Switch: DC2-gateway,13.0,1.8653373116961358E-14
DC2-HRG5-3,14.0,0.0024074
DC2-HRG5-10,14.0,9.914E-4
DC2-HRG5-9,14.0,9.423E-4
DC2-HRG5-2,14.0,9.37E-4
DC2-HRG5-1,14.0,0.0230502
Switch: DC2-HRG4-core1,14.0,1.9559224032072997E-14
DC2-HRG5-4,14.0,0.0022033
DC2-HRG5-5,14.0,0.002556
DC2-HRG5-7,14.0,0.0019513
DC2-HRG5-8,14.0,9.775E-4
DC2-HRG5-6,14.0,6.947E-4
DC1-HRG1-8,14.0,6.24E-4
DC1-HRG3-5,14.0,0.0
DC1-HRG2-2,14.0,0.0
DC1-HRG3-8,14.0,0.0
DC1-HRG3-3,14.0,0.0
DC1-HRG3-1,14.0,0.0
DC1-HRG2-8,14.0,0.0
DC1-HRG1-9,14.0,0.0028008
DC1-HRG1-10,14.0,0.0026009
DC1-HRG3-2,14.0,0.0
DC1-HRG2-9,14.0,0.0
DC1-HRG2-3,14.0,0.0
DC1-HRG3-7,14.0,0.0
DC1-HRG3-6,14.0,0.0
DC1-HRG2-4,14.0,0.0
DC1-HRG2-6,14.0,0.0
DC1-HRG1-4,14.0,0.0015662
DC1-HRG3-10,14.0,0.0
DC1-HRG3-4,14.0,0.0
DC1-HRG1-5,14.0,0.0051875
DC1-HRG1-1,14.0,0.0052549
Switch: DC1-HRG1-core1,14.0,0.0
DC1-HRG2-10,14.0,0.0
DC1-HRG2-5,14.0,0.0
DC1-HRG1-7,14.0,0.0023201
DC1-HRG1-3,14.0,0.0027491
Switch: DC1-HRG2-core2,14.0,0.0
DC1-HRG2-7,14.0,0.0
Switch: DC1-HRG3-core3,14.0,0.0
DC1-HRG1-2,14.0,0.0031925
DC1-HRG2-1,14.0,0.0
DC1-HRG3-9,14.0,0.0
DC1-HRG1-6,14.0,0.0027927
Switch: DC1-gateway,14.0,0.0
Switch: DC2-gateway,14.0,1.9559224032072997E-14
DC2-HRG5-3,15.0,0.0023353
DC2-HRG5-10,15.0,7.388E-4
DC2-HRG5-9,15.0,9.873E-4
DC2-HRG5-2,15.0,9.077E-4
DC2-HRG5-1,15.0,0.0223196
Switch: DC2-HRG4-core1,15.0,1.8771009052676035E-14
DC2-HRG5-4,15.0,0.0026483
DC2-HRG5-5,15.0,0.0024965
DC2-HRG5-7,15.0,0.0024148
DC2-HRG5-8,15.0,0.0010074
DC2-HRG5-6,15.0,9.492E-4
DC1-HRG1-8,15.0,9.366E-4
DC1-HRG3-5,15.0,0.0
DC1-HRG2-2,15.0,0.0
DC1-HRG3-8,15.0,0.0
DC1-HRG3-3,15.0,0.0
DC1-HRG3-1,15.0,0.0
DC1-HRG2-8,15.0,0.0
DC1-HRG1-9,15.0,0.0026109
DC1-HRG1-10,15.0,0.002224
DC1-HRG3-2,15.0,0.0
DC1-HRG2-9,15.0,0.0
